travelCosts,improvements,steps,pI,pR,maxCosts
49.676675656691785,1203.3122368964653,21400,0.01,0.0001,2.0
49.563853220428946,1209.1992440429808,21600,0.01,0.0001,2.0
49.52291860545265,1211.522331775135,21800,0.01,0.0001,2.0
49.57599248688733,1213.459756785357,22000,0.01,0.0001,2.0
49.60694500650578,1215.2203593549132,22200,0.01,0.0001,2.0
49.48761936940065,1218.0892636396434,22400,0.01,0.0001,2.0
49.43177502884164,1221.7162792986146,22600,0.01,0.0001,2.0
49.5332758694226,1220.400629517959,22800,0.01,0.0001,2.0
49.49333479617108,1223.435694415128,23000,0.01,0.0001,2.0
49.508863239379195,1224.2318638673921,23200,0.01,0.0001,2.0
49.62540548208939,1226.7384105715294,23400,0.01,0.0001,2.0
49.47540386409027,1232.1143994702193,23600,0.01,0.0001,2.0
49.428039810897744,1235.9973643785543,23800,0.01,0.0001,2.0
49.38493605740211,1238.1873532189013,24000,0.01,0.0001,2.0
49.30804233433742,1239.712176817777,24200,0.01,0.0001,2.0
49.35599394821851,1242.4324573843933,24400,0.01,0.0001,2.0
49.41815398786747,1244.6204691202922,24600,0.01,0.0001,2.0
49.37114152354421,1246.7275655662438,24800,0.01,0.0001,2.0
49.334201502594986,1249.374645991933,25000,0.01,0.0001,2.0
49.41614071785755,1250.2486276366014,25200,0.01,0.0001,2.0
49.33793444200644,1253.6146221717804,25400,0.01,0.0001,2.0
49.25569146592905,1253.97392807009,25600,0.01,0.0001,2.0
49.34447456632731,1256.1263577976626,25800,0.01,0.0001,2.0
49.25938881580643,1259.2264202981708,26000,0.01,0.0001,2.0
49.34202232479543,1259.4428777838816,26200,0.01,0.0001,2.0
49.25660427526391,1262.7596794142303,26400,0.01,0.0001,2.0
49.244547220732265,1263.6209450380939,26600,0.01,0.0001,2.0
49.29208914967699,1266.4611626239991,26800,0.01,0.0001,2.0
49.26134984622687,1269.7263806004546,27000,0.01,0.0001,2.0
49.11185720618674,1271.0431996144885,27200,0.01,0.0001,2.0
49.17862979714252,1272.5517587756044,27400,0.01,0.0001,2.0
49.13956416363293,1275.556876409866,27600,0.01,0.0001,2.0
49.16384454003236,1277.2357137507315,27800,0.01,0.0001,2.0
49.05919283678749,1279.4317240262053,28000,0.01,0.0001,2.0
49.18338546849767,1279.5015562325798,28200,0.01,0.0001,2.0
49.0947726333682,1279.8117259256617,28400,0.01,0.0001,2.0
49.082975797695454,1281.5564525474156,28600,0.01,0.0001,2.0
49.1579344580393,1282.4161296295201,28800,0.01,0.0001,2.0
49.163767581540355,1282.7347466310218,29000,0.01,0.0001,2.0
49.084209087518744,1286.8752930727437,29200,0.01,0.0001,2.0
49.10955292698344,1288.6856503733738,29400,0.01,0.0001,2.0
49.06225398547401,1291.5318950193712,29600,0.01,0.0001,2.0
49.10909443656784,1290.6744087983957,29800,0.01,0.0001,2.0
49.09687391539286,1292.2327296521237,30000,0.01,0.0001,2.0
49.06938125488568,1295.1744055151112,30200,0.01,0.0001,2.0
49.14506975617736,1293.9010888137261,30400,0.01,0.0001,2.0
49.04286447489343,1297.2120501389354,30600,0.01,0.0001,2.0
48.979295562801546,1299.52702919774,30800,0.01,0.0001,2.0
49.020009962856776,1301.6678765096333,31000,0.01,0.0001,2.0
48.951592324043474,1302.1963516711755,31200,0.01,0.0001,2.0
48.96596294080514,1304.236568438971,31400,0.01,0.0001,2.0
48.98699231913001,1305.8234537794835,31600,0.01,0.0001,2.0
48.935994736685494,1306.0902044190834,31800,0.01,0.0001,2.0
48.93876180222891,1310.1175006423775,32000,0.01,0.0001,2.0
48.91080531003589,1310.72534564894,32200,0.01,0.0001,2.0
48.93163068558686,1309.7891390078698,32400,0.01,0.0001,2.0
48.912875883538284,1312.6175736261127,32600,0.01,0.0001,2.0
48.9235228795436,1312.4859650715891,32800,0.01,0.0001,2.0
48.945689033873535,1312.9923792486206,33000,0.01,0.0001,2.0
48.911280848414286,1315.0238385510131,33200,0.01,0.0001,2.0
48.934031748558475,1314.9690103114744,33400,0.01,0.0001,2.0
48.97434276335878,1317.50746706781,33600,0.01,0.0001,2.0
48.87729216707981,1319.8195424987991,33800,0.01,0.0001,2.0
48.87790502330464,1320.5901446590942,34000,0.01,0.0001,2.0
48.91447388654904,1321.5172845479656,34200,0.01,0.0001,2.0
48.85512662939451,1323.7747669150167,34400,0.01,0.0001,2.0
48.83920307538607,1325.1019400582236,34600,0.01,0.0001,2.0
48.89622676445065,1323.600215949249,34800,0.01,0.0001,2.0
48.945515685405724,1323.204929834789,35000,0.01,0.0001,2.0
48.874062605205665,1325.0097852410706,35200,0.01,0.0001,2.0
49.01270277080066,1323.9199310523954,35400,0.01,0.0001,2.0
48.955512166030246,1326.1913357133658,35600,0.01,0.0001,2.0
48.8946791956795,1329.0299143015502,35800,0.01,0.0001,2.0
48.89680787943263,1329.7330403994383,36000,0.01,0.0001,2.0
48.732999700243326,1334.0747500470204,36200,0.01,0.0001,2.0
48.773184999594406,1334.435708964491,36400,0.01,0.0001,2.0
48.78916218947176,1337.2133766707411,36600,0.01,0.0001,2.0
48.7133098193509,1338.785553240813,36800,0.01,0.0001,2.0
48.79209743169507,1338.9531488628018,37000,0.01,0.0001,2.0
48.7021201984206,1340.5401419015568,37200,0.01,0.0001,2.0
48.690675245862764,1342.136613489385,37400,0.01,0.0001,2.0
48.7541457176793,1343.4225009791062,37600,0.01,0.0001,2.0
48.783660274600194,1344.3630997587256,37800,0.01,0.0001,2.0
48.76703433544188,1344.5291839726103,38000,0.01,0.0001,2.0
48.71202554799344,1347.7996323631671,38200,0.01,0.0001,2.0
48.63646520030099,1350.019832981989,38400,0.01,0.0001,2.0
48.65066622000316,1350.705610650258,38600,0.01,0.0001,2.0
48.62200826536075,1352.3937165332864,38800,0.01,0.0001,2.0
48.66058868446723,1353.7888155473381,39000,0.01,0.0001,2.0
48.700470211682294,1354.19026848982,39200,0.01,0.0001,2.0
48.61013769218799,1354.403027855796,39400,0.01,0.0001,2.0
48.62317718179513,1357.9832161713703,39600,0.01,0.0001,2.0
48.58582433809222,1360.3602901692434,39800,0.01,0.0001,2.0
48.49880844399103,1361.972409473847,40000,0.01,0.0001,2.0
48.53738353685203,1363.8601284032454,40200,0.01,0.0001,2.0
48.54171869037043,1364.193096536248,40400,0.01,0.0001,2.0
48.50572111473848,1366.2059029964396,40600,0.01,0.0001,2.0
48.45517940421886,1366.5308634452813,40800,0.01,0.0001,2.0
48.474754015701194,1365.7297738695238,41000,0.01,0.0001,2.0
48.576957353152984,1364.5584281583915,41200,0.01,0.0001,2.0
48.560498257766476,1367.5018780352964,41400,0.01,0.0001,2.0
48.5609756682024,1369.2494453079116,41600,0.01,0.0001,2.0
48.42106182361374,1372.17220643234,41800,0.01,0.0001,2.0
48.42987762552996,1374.3694710070317,42000,0.01,0.0001,2.0
48.3682490305115,1375.1515595724054,42200,0.01,0.0001,2.0
48.35388087824018,1375.4070023324002,42400,0.01,0.0001,2.0
48.33917113849262,1378.0107547810858,42600,0.01,0.0001,2.0
48.31507296277988,1379.3134001916549,42800,0.01,0.0001,2.0
48.317397782975966,1379.8050975582769,43000,0.01,0.0001,2.0
48.31856430464739,1380.0213877569877,43200,0.01,0.0001,2.0
48.38685121354982,1379.3413648162448,43400,0.01,0.0001,2.0
48.43501699987263,1380.6305334325652,43600,0.01,0.0001,2.0
48.353606055172776,1381.4225396255326,43800,0.01,0.0001,2.0
48.3304461306409,1383.321512784495,44000,0.01,0.0001,2.0
48.39687682535219,1383.3130117882702,44200,0.01,0.0001,2.0
48.35989663151924,1383.986948170867,44400,0.01,0.0001,2.0
48.295506385135084,1385.5495888465784,44600,0.01,0.0001,2.0
48.32607001567809,1386.771502759707,44800,0.01,0.0001,2.0
48.20728781895677,1388.006999482362,45000,0.01,0.0001,2.0
48.27438547759371,1386.3002293321958,45200,0.01,0.0001,2.0
48.318978611724106,1386.4244148430341,45400,0.01,0.0001,2.0
48.295010645227,1387.5212520381826,45600,0.01,0.0001,2.0
48.27965132695953,1389.922517545056,45800,0.01,0.0001,2.0
48.338908398078054,1389.6583966245844,46000,0.01,0.0001,2.0
48.26548211614016,1390.8885072237756,46200,0.01,0.0001,2.0
48.25206769080129,1393.3983730697048,46400,0.01,0.0001,2.0
48.21542881336441,1394.6255283956484,46600,0.01,0.0001,2.0
48.25904464302528,1393.8047105213868,46800,0.01,0.0001,2.0
48.220441066225774,1394.842710265841,47000,0.01,0.0001,2.0
48.24152473561363,1395.5464092492814,47200,0.01,0.0001,2.0
48.28458302001979,1394.1605592614033,47400,0.01,0.0001,2.0
48.27011634816372,1395.007643607852,47600,0.01,0.0001,2.0
48.229519285944725,1397.0005633954042,47800,0.01,0.0001,2.0
48.186537246214804,1397.9851040778037,48000,0.01,0.0001,2.0
48.12838452229724,1398.4141604990537,48200,0.01,0.0001,2.0
48.17702607797068,1398.7138278606017,48400,0.01,0.0001,2.0
48.21795057356775,1399.4741052033305,48600,0.01,0.0001,2.0
48.17026006930145,1401.5806026231628,48800,0.01,0.0001,2.0
48.20786225992708,1401.9950215939323,49000,0.01,0.0001,2.0
48.183139868648674,1402.4818241365458,49200,0.01,0.0001,2.0
48.169861140384455,1402.5347251295414,49400,0.01,0.0001,2.0
48.28578620781131,1403.0676128345942,49600,0.01,0.0001,2.0
48.29175570712462,1403.088199269721,49800,0.01,0.0001,2.0
48.34843764514916,1401.9009971380342,50000,0.01,0.0001,2.0
48.2946310940979,1403.1561235954805,50200,0.01,0.0001,2.0
48.20083844639909,1406.679252470379,50400,0.01,0.0001,2.0
48.19784075367832,1406.9834128425607,50600,0.01,0.0001,2.0
48.20248387311267,1408.0876969002475,50800,0.01,0.0001,2.0
48.21125071846552,1409.1398421101953,51000,0.01,0.0001,2.0
48.260848156769384,1408.4778569626872,51200,0.01,0.0001,2.0
48.24790064602544,1407.9459208968817,51400,0.01,0.0001,2.0
48.15935007030136,1410.45932184821,51600,0.01,0.0001,2.0
48.1612334736927,1410.275942377466,51800,0.01,0.0001,2.0
48.142296613173244,1412.44895447231,52000,0.01,0.0001,2.0
48.09575701952047,1412.9707337685043,52200,0.01,0.0001,2.0
48.07982716885222,1413.5751472606335,52400,0.01,0.0001,2.0
48.108502026726555,1414.9828607170598,52600,0.01,0.0001,2.0
48.16488835181816,1413.411337912691,52800,0.01,0.0001,2.0
48.09378715012899,1412.824980216793,53000,0.01,0.0001,2.0
48.2216656753829,1412.8632841248555,53200,0.01,0.0001,2.0
48.16751326054792,1413.6200155927593,53400,0.01,0.0001,2.0
48.1323751767853,1414.169890391969,53600,0.01,0.0001,2.0
48.14655695655301,1414.629583687447,53800,0.01,0.0001,2.0
48.10555789015992,1414.1588512276257,54000,0.01,0.0001,2.0
48.159913955374165,1415.6488868433041,54200,0.01,0.0001,2.0
48.096581570244965,1415.0945791464612,54400,0.01,0.0001,2.0
48.20663771096517,1414.4585575277201,54600,0.01,0.0001,2.0
48.194653139366764,1415.397761529593,54800,0.01,0.0001,2.0
48.11023539811795,1416.8027314097208,55000,0.01,0.0001,2.0
48.139655028335895,1417.4271693644898,55200,0.01,0.0001,2.0
48.16275082798523,1416.9103390424534,55400,0.01,0.0001,2.0
48.12067190885422,1416.929704732514,55600,0.01,0.0001,2.0
48.1570687341272,1414.0852791302123,55800,0.01,0.0001,2.0
48.13901706892598,1416.176324763861,56000,0.01,0.0001,2.0
48.15647767895151,1416.619474350416,56200,0.01,0.0001,2.0
48.1117906997865,1419.0209213161363,56400,0.01,0.0001,2.0
48.065359677316536,1420.6370413495438,56600,0.01,0.0001,2.0
47.979107802682265,1422.0795581697448,56800,0.01,0.0001,2.0
48.05253074682011,1420.7458596794208,57000,0.01,0.0001,2.0
48.12267824596105,1419.577897599441,57200,0.01,0.0001,2.0
48.10866542675105,1420.6526839694588,57400,0.01,0.0001,2.0
48.10101535480304,1421.9747027773678,57600,0.01,0.0001,2.0
48.07007299851636,1421.902155024828,57800,0.01,0.0001,2.0
48.071044869395436,1422.8204252015078,58000,0.01,0.0001,2.0
48.082659704638246,1422.20210495529,58200,0.01,0.0001,2.0
48.109796523004206,1422.3784880625462,58400,0.01,0.0001,2.0
48.054972933715355,1422.9447396117648,58600,0.01,0.0001,2.0
47.969754646688784,1425.4646869776686,58800,0.01,0.0001,2.0
48.077143738094726,1423.6953255069448,59000,0.01,0.0001,2.0
48.00433126944414,1425.5429041459424,59200,0.01,0.0001,2.0
48.032201869242,1424.0090607728303,59400,0.01,0.0001,2.0
48.031402733584734,1425.438126195276,59600,0.01,0.0001,2.0
48.04954749214202,1424.1054088665883,59800,0.01,0.0001,2.0
48.01510721788803,1426.4482110190327,60000,0.01,0.0001,2.0
48.03734164616835,1427.5408139487254,60200,0.01,0.0001,2.0
48.00972345597899,1424.9586028453264,60400,0.01,0.0001,2.0
47.97689146888471,1425.6762740501995,60600,0.01,0.0001,2.0
48.07155148423996,1425.1737296127894,60800,0.01,0.0001,2.0
47.9833210952459,1427.8090287560624,61000,0.01,0.0001,2.0
48.011146623921405,1427.198919718843,61200,0.01,0.0001,2.0
48.081485762646096,1425.500396468548,61400,0.01,0.0001,2.0
48.03900753507468,1425.5187145641887,61600,0.01,0.0001,2.0
48.04203990251989,1425.2727587584718,61800,0.01,0.0001,2.0
48.176274754009654,1423.3059511206397,62000,0.01,0.0001,2.0
48.00591258792944,1426.1128057912722,62200,0.01,0.0001,2.0
48.01629767798886,1427.1231469176882,62400,0.01,0.0001,2.0
47.956874181957616,1427.289217449073,62600,0.01,0.0001,2.0
47.93045312769797,1428.2614680508573,62800,0.01,0.0001,2.0
47.97384649917099,1429.020486771126,63000,0.01,0.0001,2.0
47.98375063375968,1429.5811167377378,63200,0.01,0.0001,2.0
47.93822056300515,1430.9721377602837,63400,0.01,0.0001,2.0
47.9185399659555,1432.049796204327,63600,0.01,0.0001,2.0
48.04198577994735,1427.5118014020866,63800,0.01,0.0001,2.0
48.00361949214553,1428.6376569087522,64000,0.01,0.0001,2.0
48.05709615925017,1427.0364664671215,64200,0.01,0.0001,2.0
47.96833147605236,1431.430955058903,64400,0.01,0.0001,2.0
47.968699514566964,1433.4261395444664,64600,0.01,0.0001,2.0
47.937290648495534,1435.0488146783402,64800,0.01,0.0001,2.0
47.93121609592289,1435.8342248342012,65000,0.01,0.0001,2.0
47.87149352520764,1437.5478863752955,65200,0.01,0.0001,2.0
47.99002616412742,1436.0035304790572,65400,0.01,0.0001,2.0
47.95215179767521,1436.6984717679068,65600,0.01,0.0001,2.0
47.89495818565358,1436.0954903786487,65800,0.01,0.0001,2.0
47.95167465081524,1437.013259929971,66000,0.01,0.0001,2.0
47.89430301300239,1438.1698210550858,66200,0.01,0.0001,2.0
47.859410303978784,1438.7850151823225,66400,0.01,0.0001,2.0
47.858884567533266,1438.603285650429,66600,0.01,0.0001,2.0
47.82315066833783,1440.1675553357936,66800,0.01,0.0001,2.0
47.98064194677949,1437.1452581620133,67000,0.01,0.0001,2.0
47.912346955157744,1438.794791374788,67200,0.01,0.0001,2.0
47.841498060962635,1440.4915020857993,67400,0.01,0.0001,2.0
47.82877031129297,1439.2610390036598,67600,0.01,0.0001,2.0
47.933555997500335,1438.564447910972,67800,0.01,0.0001,2.0
47.876665183323105,1439.0504409929454,68000,0.01,0.0001,2.0
47.846003752706345,1442.4970838607137,68200,0.01,0.0001,2.0
47.86216540582762,1442.3734891023987,68400,0.01,0.0001,2.0
47.88600107977941,1441.8478836683312,68600,0.01,0.0001,2.0
47.87124681007821,1442.9869347606718,68800,0.01,0.0001,2.0
47.90312011800388,1444.5721226084188,69000,0.01,0.0001,2.0
47.74077531246973,1446.6902273002827,69200,0.01,0.0001,2.0
47.82649643888712,1446.1915415356643,69400,0.01,0.0001,2.0
47.92023158713777,1443.8037279887858,69600,0.01,0.0001,2.0
47.99556921065632,1440.5723187987535,69800,0.01,0.0001,2.0
47.917254158731645,1441.839353554135,70000,0.01,0.0001,2.0
47.87025167051168,1443.2568045516591,70200,0.01,0.0001,2.0
47.86425981660261,1444.0455410566317,70400,0.01,0.0001,2.0
47.93515481353269,1444.3630395481134,70600,0.01,0.0001,2.0
47.83971524443288,1446.6965777320677,70800,0.01,0.0001,2.0
47.888224510298286,1446.7314801961631,71000,0.01,0.0001,2.0
47.92951766634836,1447.6854233848217,71200,0.01,0.0001,2.0
47.83916351996854,1449.2275351230587,71400,0.01,0.0001,2.0
47.796255040077234,1449.8601150388517,71600,0.01,0.0001,2.0
47.811891955259185,1450.7919508651867,71800,0.01,0.0001,2.0
47.824996629965526,1451.2406331927555,72000,0.01,0.0001,2.0
47.90467609602791,1448.700049448868,72200,0.01,0.0001,2.0
47.85930828067685,1449.8957730521017,72400,0.01,0.0001,2.0
47.874965474385164,1449.720914268241,72600,0.01,0.0001,2.0
47.94919834946613,1449.2998956646386,72800,0.01,0.0001,2.0
47.812822114181905,1452.430355000094,73000,0.01,0.0001,2.0
47.82846007980077,1452.4850830309704,73200,0.01,0.0001,2.0
47.84085558934667,1453.2761734970159,73400,0.01,0.0001,2.0
47.82508887087072,1452.349846037508,73600,0.01,0.0001,2.0
47.85004939954287,1453.7878673214725,73800,0.01,0.0001,2.0
47.7966151676742,1454.395455651806,74000,0.01,0.0001,2.0
47.76637193040907,1453.7395620596058,74200,0.01,0.0001,2.0
47.833754142608704,1453.0117044821195,74400,0.01,0.0001,2.0
47.775822063717804,1454.2426365338436,74600,0.01,0.0001,2.0
47.81375859563159,1453.8529768969624,74800,0.01,0.0001,2.0
47.8088826501568,1454.4230169524449,75000,0.01,0.0001,2.0
47.85269514031974,1452.120187538575,75200,0.01,0.0001,2.0
47.840147881200146,1454.6891947819054,75400,0.01,0.0001,2.0
47.892181567241735,1454.6127809885763,75600,0.01,0.0001,2.0
47.88914532552743,1453.890869171748,75800,0.01,0.0001,2.0
47.84658849382808,1455.1448548508665,76000,0.01,0.0001,2.0
47.76062578026497,1457.591120837147,76200,0.01,0.0001,2.0
47.787622699546155,1456.2819330337365,76400,0.01,0.0001,2.0
47.82001448873533,1455.0432587434839,76600,0.01,0.0001,2.0
47.719375317763195,1457.0056883791997,76800,0.01,0.0001,2.0
47.7503280970395,1457.5915426554827,77000,0.01,0.0001,2.0
47.78604581509331,1457.9934173711654,77200,0.01,0.0001,2.0
47.761916556933585,1457.3789040277834,77400,0.01,0.0001,2.0
47.761392235736444,1457.2322970234566,77600,0.01,0.0001,2.0
47.74925426852685,1457.161595818158,77800,0.01,0.0001,2.0
47.78638977660424,1457.6422062417046,78000,0.01,0.0001,2.0
47.79836457557628,1457.8899656910041,78200,0.01,0.0001,2.0
47.77169806813797,1459.289239777039,78400,0.01,0.0001,2.0
47.76607187042205,1459.0416824259037,78600,0.01,0.0001,2.0
47.79974414371951,1459.045330284193,78800,0.01,0.0001,2.0
47.76737067881115,1459.2643530004507,79000,0.01,0.0001,2.0
47.84973868585547,1456.5813450387568,79200,0.01,0.0001,2.0
47.73015006357371,1459.6480438713875,79400,0.01,0.0001,2.0
47.86173358259142,1457.3560373801402,79600,0.01,0.0001,2.0
47.774410546244845,1459.3727156699138,79800,0.01,0.0001,2.0
47.7333669247685,1460.2359285262028,80000,0.01,0.0001,2.0
47.808536776913044,1458.4143587736417,80200,0.01,0.0001,2.0
47.80530113785883,1457.8224469608497,80400,0.01,0.0001,2.0
47.7265372564218,1459.631067562133,80600,0.01,0.0001,2.0
47.78877077056935,1458.4308656561093,80800,0.01,0.0001,2.0
